V,I,G,P,fault_type
140.88369,8.55202,900.63643,1204.8401345538,3
138.41262,8.54492,900.63813,1182.7247648904,3
138.80528,8.54681,900.67305,1186.3423551568,3
139.23793,8.53451,901.11334,1188.3275059643,3
142.78874,8.55705,900.93556,1221.850387617,3
142.72243,8.55423,900.84444,1220.8804923789,3
138.20591,8.53754,900.86126,1179.9384848614,3
138.31574,8.53446,901.00305,1180.4501504004,3
142.19134,8.53544,900.82804,1213.6656510896,3
140.49619,8.57179,900.82166,1204.3038364801,3
139.32822,8.53796,900.56085,1189.5787692312,3
142.17429,8.54531,900.73862,1214.9233820799,3
138.82097,8.57892,900.83379,1190.9339959524,3
141.94526,8.53268,900.659,1211.1734810968,3
140.80711,8.52027,900.48697,1199.7145951197,3
140.89781,8.54042,900.56127,1203.3264744802,3
140.86223,8.55523,900.92662,1205.1087759629,3
138.49851,8.56874,900.63622,1186.7577225774,3
139.99946,8.55124,900.42374,1197.1689823304,3
138.66619,8.57393,900.58044,1188.9142064267,3
139.33662,8.5544,900.61599,1191.941182128,3
141.03654,8.53776,900.46185,1204.1361297504,3
140.05878,8.52536,900.64069,1194.0515206608,3
137.67517,8.61473,900.40777,1186.0344172541,3
138.30542,8.63806,900.55297,1194.6905162852,3
137.7846,8.67332,900.49463,1195.049926872,3
141.23894,8.64069,900.71946,1220.4018964686,3
140.53577,8.61486,900.58022,1210.6959835422,3
138.6792,8.63647,900.39798,1197.698750424,3
139.04914,8.67008,900.46973,1205.5671677312,3
137.13356,8.66525,900.5238,1188.29658079,3
139.27184,8.62938,900.38286,1201.8296306592,3
139.8127,8.62008,900.59619,1205.196659016,3
137.97142,8.71468,900.77375,1202.3767744456,3
135.93563,8.71886,901.00859,1185.2037269818,3
139.65433,8.69191,900.62642,1213.8628674703,3
140.08085,8.67593,900.64558,1215.3316489405,3
141.30945,8.71696,901.00135,1231.788823272,3
134.59624,8.71479,900.97261,1172.9779663896,3
135.31991,8.66957,900.77631,1173.1654321387,3
137.59475,8.68159,900.9709,1194.5412056525,3
137.94221,8.73079,900.92087,1204.3444676459,3
136.73406,8.6939,900.82804,1188.752244234,3
140.4812,8.68709,900.44673,1220.372827708,3
137.69223,8.71666,900.38435,1200.2163535518,3
133.30503,8.69451,900.24767,1159.0219163853,3
136.63364,8.69948,900.20019,1188.6416185072,3
136.69256,8.72019,900.2647,1191.9850947864,3
137.66166,8.71125,900.41501,1199.205135675,3
138.13946,8.73225,900.54169,1206.268299585,3
137.32569,8.71533,900.20381,1196.8387058277,3
138.20966,8.69498,900.26534,1201.7302295068,3
137.24501,8.72577,900.25363,1197.5683909077,3
139.02322,8.67798,900.64835,1206.4407226956,3
139.12597,8.71813,900.77546,1212.9182928361,3
137.01036,8.73272,900.6492,1196.4731109792,3
136.22382,8.71166,900.64835,1186.7356037412,3
138.32789,8.71852,900.65729,1206.0144755228,3
135.89838,8.7398,900.80973,1187.724661524,3
135.69213,8.72378,900.85082,1183.7482898514,3
137.63129,8.68584,900.74331,1195.4433639336,3
141.32762,8.68618,900.77439,1227.5971462916,3
138.25556,8.746,900.49613,1209.18312776,3
135.37812,8.75389,900.67901,1185.0851708868,3
135.2237,8.73804,900.4429,1181.590099548,3
132.80952,8.75312,900.84955,1162.4976657024,3
137.63291,8.74225,900.70222,1203.2213074475,3
139.36527,8.73275,900.5815,1217.0420615925,3
136.6585,8.73673,900.53104,1193.948416705,3
139.54414,8.75533,900.40841,1221.7549952662,3
138.84972,8.71858,900.54616,1210.5723917976,3
136.60221,8.70282,900.61045,1188.8244452322,3
139.22117,8.71584,900.65112,1213.4294423328,3
133.25775,8.8366,900.8966,1177.54543365,3
133.74375,8.76729,901.13399,1172.5702419375,3
140.12488,8.78287,900.81378,1230.6986048056,3
134.96845,8.82513,900.9164,1191.1141171485,3
135.65892,8.8154,900.99922,1195.887643368,3
138.45286,8.78772,901.04329,1216.6849668792,3
135.42463,8.79783,900.81804,1191.4428725529,3
135.90227,8.82124,900.99581,1198.8265402148,3
137.55299,8.79977,900.98346,1210.4346748123,3
136.03812,8.83212,901.25023,1201.5050004144,3
139.38911,8.87348,900.69242,1236.8664798028,3
134.90174,8.85156,900.7712,1194.0908457144,3
135.71723,8.83876,900.69051,1199.5720238348,3
137.88229,8.84236,900.6673,1219.2048458044,3
134.92356,8.87338,900.46227,1197.2280188328,3
136.8565,8.87092,900.65751,1214.04306298,3
136.66092,8.8486,900.68157,1209.257816712,3
138.19468,8.84099,900.83571,1221.7777839332,3
138.48692,8.87319,900.78355,1228.8207536748,3
136.25146,8.87905,900.75928,1209.783525913,3
134.68532,8.94283,900.53125,1204.4679202556,3
134.30627,8.92303,900.50911,1198.4188763981,3
136.17847,8.92269,900.49549,1215.0782724843,3
139.36315,8.93369,900.41735,1245.0271795235,3
136.19062,8.90386,900.4165,1212.6222137932,3
134.02815,8.89609,900.84146,1192.3264849335,3
133.63938,8.92539,900.64984,1192.7835858582,3
134.28921,8.92159,900.43119,1198.0732730439,3
135.38632,8.91659,900.31643,1207.1843070488,3
135.74568,8.9119,900.49336,1209.751925592,3
136.98111,8.84687,900.31239,1211.8540726257,3
135.50653,8.86381,900.56383,1201.1041356793,3
136.90185,8.88419,900.47952,1216.2620467515,3
134.04561,8.83501,900.67816,1184.2943048061,3
136.0944,8.84594,900.39925,1203.882896736,3
138.43367,8.85393,900.44758,1225.6820238231,3
136.01185,8.86232,900.27109,1205.380538492,3
136.64706,8.83962,900.69115,1207.9080845172,3
135.521,8.84958,900.2747,1199.30393118,3
137.51331,8.827,900.10374,1213.82998737,3
138.29965,8.81835,900.91661,1219.5747185775,3
138.56603,8.80944,900.67837,1220.6891273232,3
138.40791,8.83743,900.91363,1223.1702160713,3
137.38065,8.81554,900.81101,1211.084615301,3
135.93973,8.82926,900.74906,1200.2472204998,3
136.296,8.83265,900.56127,1203.8548644,3
136.16916,8.84134,900.48974,1203.9178410744,3
136.20646,8.85584,900.91533,1206.2226167264,3
136.83574,8.83864,900.81548,1209.4418449936,3
136.2921,8.82943,901.03861,1203.381556503,3
135.00135,8.89829,900.78014,1201.2811626915,3
136.70886,8.86205,900.78546,1211.520752763,3
137.00692,8.87067,900.84252,1215.3431750364,3
132.65302,8.87312,900.65708,1177.0461648224,3
134.56374,8.86372,900.78908,1192.7353135128,3
131.98725,8.87837,900.64282,1171.8316407825,3
134.8035,8.81395,901.01838,1188.151308825,3
136.97134,8.85746,900.66262,1213.2181651964,3
132.99735,8.90321,900.52423,1184.1033364935,3
134.45163,8.87806,900.71265,1193.6696382378,3
133.40873,8.76711,901.22724,1169.6090108703,3
135.7067,8.80446,900.95557,1194.824211882,3
138.90008,8.80555,900.73096,1223.091599444,3
136.26143,8.79011,901.03435,1197.7529584573,3
134.79206,8.79033,900.97729,1184.8666887798,3
136.11313,8.80059,900.9956,1197.8758507467,3
138.60247,8.80609,900.98261,1220.5458250423,3
135.51953,8.79019,900.99283,1191.2424174107,3
140.03889,8.80609,901.14314,1233.1950688401,3
136.59558,8.81979,901.01625,1204.7443305282,3
137.68621,8.78143,901.07608,1209.0818150803,3
138.11354,8.79196,900.70775,1214.2887191384,3
139.6565,8.7724,900.90724,1225.1226806,3
135.76774,8.77406,900.93982,1191.2342968244,3
136.67535,8.79604,900.8785,1202.201845614,3
138.03514,8.79562,900.94961,1214.1046380868,3
136.66771,8.80558,900.72798,1203.4384538218,3
136.74337,8.80422,900.70605,1203.9187130214,3
136.7617,8.78807,900.8438,1201.871392919,3
136.63987,8.79826,900.87573,1202.1931026262,3
138.60758,8.64262,900.77609,1197.9326430596,3
136.29453,8.70006,900.86637,1185.7705886718,3
134.35962,8.73792,901.1293,1174.0236107904,3
137.15406,8.72783,900.92023,1197.0573194898,3
136.7002,8.68556,901.00923,1187.317789112,3
137.40373,8.742,900.97303,1201.18340766,3
137.89621,8.76903,900.91108,1209.2160023763,3
137.12348,8.71776,901.09354,1195.4095890048,3
138.50868,8.68056,900.90895,1202.3329072608,3
137.37792,8.73458,900.91533,1199.9384324736,3
136.46986,8.68661,900.24426,1185.4604505746,3
136.21406,8.68075,900.0684,1182.440201345,3
138.68239,8.71702,900.42246,1208.8971672778,3
138.8731,8.70391,900.39287,1208.738963821,3
138.03428,8.69139,900.2417,1199.7097608492,3
140.15323,8.69898,900.33496,1219.1901447054,3
134.14957,8.69997,900.35476,1167.0972345129,3
137.29097,8.71379,900.19806,1196.3246814763,3
135.92961,8.71107,900.28343,1184.0923477827,3
138.92858,8.69028,900.20168,1207.3282602024,3
138.01743,8.72669,900.75118,1204.4353262067,3
138.57919,8.72337,900.75374,1208.8775486703,3
138.3077,8.68697,900.88446,1201.474840669,3
136.16142,8.66291,900.93343,1179.5541269322,3
136.21927,8.69712,900.46057,1184.7153375024,3
137.51154,8.68648,900.72457,1194.4912419792,3
140.02892,8.69743,900.67709,1217.8917296756,3
140.35376,8.68231,900.89937,1218.5948539856,3
137.62411,8.7239,900.78014,1200.618973229,3
139.22122,8.73949,900.64537,1216.7224599778,3
138.24858,8.74681,900.69391,1209.2340620298,3
139.09368,8.76338,900.76694,1218.9307734384,3
136.96147,8.77265,901.04968,1201.5150397955,3
137.75692,8.78245,901.03754,1209.843262054,3
136.26234,8.76765,900.69115,1194.700505301,3
136.61092,8.77253,900.86764,1198.4233940276,3
132.91641,8.78329,900.92172,1167.4433747889,3
136.41494,8.76579,900.9279,1195.7847169026,3
135.90025,8.77395,900.84188,1192.3819984875,3
135.63473,8.80365,900.92726,1194.0806907645,3
141.91013,8.71192,900.3473,1236.3096997496,3
139.32539,8.68583,900.28258,1210.1566522237,3
138.09714,8.69929,900.20274,1201.3470690306,3
138.13399,8.71558,900.64899,1203.9178405642,3
136.09299,8.69819,900.21403,1183.7626846881,3
140.14062,8.69303,900.18869,1218.2466138786,3
141.70576,8.69532,900.52806,1232.1769290432,3
137.09524,8.72886,900.31196,1196.6851566264,3
136.21471,8.73271,900.33006,1189.5235601641,3
136.01428,8.66493,900.35348,1178.5542152004,3
140.74885,8.69988,900.10864,1224.498105138,3
137.54621,8.73129,900.02774,1200.9558479109,3
138.45382,8.67047,899.90233,1200.4596926954,3
137.35707,8.6646,900.08692,1190.144068722,3
136.70304,8.71403,900.38478,1191.2343916512,3
138.50686,8.70679,899.88552,1205.9501435794,3
138.47457,8.68354,899.94768,1202.4494675778,3
137.76836,8.68541,900.19274,1196.5746916276,3
137.73065,8.69719,900.08735,1197.8696318735,3
137.58756,8.69355,900.075,1196.124332238,3
138.29914,8.72024,900.67837,1206.0016925936,3
139.2687,8.69213,900.67369,1210.541645331,3
139.10021,8.69518,900.64069,1209.5013639878,3
136.94613,8.71848,900.67518,1193.9620954824,3
137.88917,8.68396,900.66879,1197.4240367132,3
138.89775,8.68547,900.69945,1206.3922406925,3
136.03589,8.72286,900.57384,1186.6220234454,3
135.9664,8.73904,900.5732,1188.215808256,3
137.41861,8.74071,900.75097,1201.1362186131,3
138.43686,8.71175,900.66496,1206.027315105,3
135.4426,8.64701,900.22531,1171.173516626,3
138.28451,8.64363,900.03838,1195.2801391713,3
139.45455,8.62075,899.73478,1202.2028119125,3
138.27141,8.62323,900.06585,1192.3461708543,3
137.13265,8.63654,899.88679,1184.351617031,3
136.17493,8.63414,899.95088,1175.7534101102,3
139.21095,8.64186,900.14121,1203.041540367,3
137.10066,8.62538,900.05605,1182.5452907508,3
138.21386,8.64286,900.08607,1194.5630420396,3
136.73406,8.65403,899.97089,1183.3006572618,3
140.91127,8.55296,899.91404,1205.2084558592,3
139.74796,8.5749,899.89595,1198.324782204,3
139.14667,8.61231,899.88126,1198.3742575077,3
140.96163,8.61611,900.13248,1214.5409098593,3
142.39997,8.54083,899.95492,1216.2139357751,3
140.14584,8.55085,899.96791,1198.366055964,3
137.04478,8.62507,899.89978,1182.0208206346,3
139.17157,8.58093,899.6758,1194.2215001601,3
139.63266,8.56068,899.85039,1195.3505198088,3
140.31676,8.58689,900.0288,1204.8845832764,3
140.21513,8.55681,899.65749,1199.7942265353,3
141.12719,8.60401,899.54274,1214.2597540319,3
140.70436,8.61341,899.59703,1211.9443414676,3
138.70734,8.55735,899.78119,1186.967255949,3
140.03398,8.56172,899.55104,1198.9317272456,3
141.11671,8.57526,899.43394,1210.1124785946,3
141.98236,8.58775,899.76501,1219.30901209,3
136.09759,8.56438,899.66495,1165.5914778442,3
141.58717,8.54652,899.43863,1210.0775801484,3
139.96413,8.58089,899.56616,1201.0168034757,3
140.70709,8.56939,899.56275,1205.7739299751,3
139.95254,8.55159,899.61832,1196.8167415386,3
140.40265,8.59784,899.54104,1207.159520276,3
139.77605,8.58524,899.56765,1200.010935502,3
140.69814,8.57377,899.49228,1206.3134917878,3
142.57272,8.56545,899.68858,1221.199504524,3
144.38196,8.54043,899.79822,1233.0840226428,3
141.18195,8.57223,899.48717,1210.2441472485,3
141.06665,8.63019,899.51038,1217.4319921635,3
135.79745,8.58007,899.68326,1165.1516268215,3
141.35627,8.56756,900.38563,1211.0783246012,3
140.85236,8.57531,900.10864,1207.8526512316,3
136.03478,8.57936,900.49591,1167.0913501408,3
140.94523,8.5578,900.41054,1206.181089294,3
140.24747,8.55092,900.12248,1199.2448961724,3
139.25336,8.54516,900.1327,1189.9422417376,3
141.89389,8.59349,900.27832,1219.3637247761,3
141.48305,8.57052,900.17315,1212.583309686,3
141.81716,8.56157,900.18465,1214.1775425412,3
136.76651,8.60435,900.18635,1176.7869203185,3
142.18051,8.56779,900.24468,1218.1727517729,3
140.2868,8.59807,900.3356,1206.195726476,3
140.59665,8.58395,900.20508,1206.8746137675,3
139.24962,8.58362,900.23404,1195.2658232244,3
137.41381,8.57836,900.40415,1178.7851311516,3
140.0599,8.5943,900.1427,1203.71679857,3
140.4977,8.60203,900.26001,1208.565430331,3
139.25574,8.546,900.24554,1190.07955404,3
139.74285,8.54812,900.38989,1194.538650942,3
139.07789,8.60909,900.07223,1197.3340720201,3
140.08485,8.57209,900.17698,1200.8199418365,3
141.33931,8.56121,900.33645,1210.0355141651,3
139.00075,8.57183,900.27215,1191.4907988725,3
140.46703,8.59447,900.30409,1207.2396753241,3
137.96772,8.57802,900.16974,1183.4898615144,3
139.71729,8.54599,900.28641,1194.0225631671,3
136.98106,8.56234,900.41842,1172.8784092804,3
141.18423,8.57282,900.10821,1210.3469906286,3
141.60357,8.57238,899.96663,1213.8796113966,3
139.434,8.57767,900.32389,1196.01883878,3
141.95149,8.55389,900.2928,1214.2374307961,3
141.34726,8.58365,900.29961,1213.275408299,3
139.19308,8.54742,899.9743,1189.7417158536,3
139.05061,8.56297,900.31729,1190.6862019117,3
140.03267,8.60317,900.36923,1204.7248655639,3
140.63016,8.59641,900.44545,1208.9145137256,3
141.24223,8.57407,900.30983,1211.0207669761,3
140.8275,8.58334,900.29025,1208.77031385,3
138.95667,8.57429,900.11375,1191.4547860143,3
140.05114,8.56298,900.21424,1199.2551107972,3
140.40291,8.58926,899.72584,1205.9570987466,3
144.6037,8.53985,899.61875,1234.893907445,3
141.48478,8.56403,899.58511,1211.6799004634,3
139.28834,8.61461,899.81568,1199.9147266474,3
139.91489,8.61709,899.64515,1205.6591994701,3
139.23089,8.54666,899.68219,1189.9590783274,3
140.84836,8.53431,899.77864,1202.0435672316,3
138.46298,8.57355,899.70987,1187.119282179,3
138.00902,8.58069,899.64664,1184.2126178238,3
138.63628,8.56734,900.0205,1187.7441470952,3
140.90322,8.55493,899.9579,1205.4171838746,3
140.58334,8.59197,899.95663,1207.8878397798,3
140.07969,8.57609,899.92575,1201.3360286121,3
143.29736,8.55237,899.96812,1225.5320427432,3
137.8379,8.59376,899.98728,1184.545831504,3
140.37922,8.57661,899.98537,1203.9778220442,3
140.42654,8.5463,900.00517,1200.127338802,3
141.0872,8.572,899.96642,1209.3994784,3
138.83641,8.63538,899.96046,1198.9051581858,3
139.66627,8.59785,899.83655,1200.8296395195,3
142.64398,8.54312,899.07328,1218.6246384176,3
141.74999,8.54254,899.40031,1210.9049595746,3
140.18101,8.58896,899.56062,1204.0090876496,3
139.45126,8.58565,899.18399,1197.279710419,3
142.32147,8.53589,899.37242,1214.8404125583,3
139.56008,8.55265,899.51059,1193.608518212,3
138.97949,8.57417,899.27554,1191.6337737733,3
137.37838,8.61108,899.40627,1182.9762204504,3
142.22237,8.56905,899.37923,1218.7105996485,3
139.96722,8.52549,899.47397,1193.2891344378,3
140.42649,8.61315,899.92639,1209.5144223435,3
141.62371,8.54322,900.20466,1209.9225117462,3
142.13785,8.5414,899.80546,1214.05623199,3
141.14085,8.59331,899.83165,1212.8670777135,3
140.71585,8.61315,900.12354,1212.0067234275,3
142.59043,8.55801,899.85145,1220.2903258443,3
142.51613,8.55319,899.97451,1218.9675379547,3
140.34738,8.60881,899.90106,1208.2239284178,3
140.14477,8.60954,899.70093,1206.5820031058,3
141.04332,8.60006,899.62747,1212.9810145992,3
138.55489,8.58818,899.50527,1189.9343352002,3
138.64898,8.59029,899.65153,1191.0349464042,3
140.66529,8.56487,899.66899,1204.7799223623,3
139.08102,8.56972,899.84336,1191.8853987144,3
141.17993,8.60864,899.59596,1215.3671925952,3
140.32101,8.57375,899.80568,1203.0772594875,3
139.65676,8.54555,899.75288,1193.443825418,3
140.08525,8.58223,899.31025,1202.2438351075,3
139.90497,8.59037,899.57872,1201.8354571389,3
144.16584,8.56976,899.81504,1235.4666489984,3
140.94128,8.5629,899.5619,1206.866086512,3
142.55257,8.5784,899.47056,1222.872966488,3
142.365,8.59456,899.5355,1223.5645344,3
137.96418,8.63685,899.61513,1191.575928033,3
139.77074,8.60017,899.37263,1202.0521250258,3
140.07882,8.5502,899.59937,1197.701926764,3
141.15994,8.58084,899.55594,1211.2708595496,3
140.61285,8.59253,899.6922,1208.2201320105,3
139.82145,8.59528,899.58149,1201.804512756,3
140.43591,8.56713,899.64408,1203.1326976383,3
140.05043,8.58608,899.60107,1202.4841960144,3
139.79594,8.60584,899.65153,1203.0614922896,3
140.48566,8.56812,899.63876,1203.6979931592,3
140.09846,8.5358,899.57595,1195.852434868,3
136.98895,8.5651,899.37348,1173.324055645,3
140.77173,8.56802,899.54785,1206.1349980746,3
141.76411,8.55532,899.69858,1212.8373255652,3
144.81623,8.54998,899.52911,1238.1758701754,3
138.71666,8.57913,899.68581,1190.0682593058,3
138.27399,8.57547,899.73606,1185.7644530253,3
138.61406,8.52867,899.56147,1182.1935751002,3
138.24286,8.54666,899.52422,1181.5147218476,3
142.10287,8.60426,899.3441,1222.6900402262,3
140.22474,8.60568,899.3573,1206.7292405232,3
139.64866,8.55222,899.56382,1194.3060630252,3
139.23666,8.58968,899.3128,1195.9983536688,3
139.23337,8.57211,899.30876,1193.5237633107,3
139.63747,8.55497,899.03368,1194.5943667259,3
141.91226,8.58517,899.24787,1218.3408771842,3
139.61525,8.60018,899.37582,1200.716280745,3
138.71569,8.60446,899.57233,1193.5736059774,3
140.85595,8.61321,899.40818,1213.2218770995,3
138.24311,8.56783,899.36603,1184.4434651513,3
139.34417,8.58226,899.45971,1195.8878964242,3
139.68125,8.6181,899.45034,1203.786980625,3
141.04914,8.58814,899.50718,1211.3497611996,3
139.88887,8.58951,899.42266,1201.5768477537,3
139.22487,8.58321,899.33856,1194.9962964327,3
140.63021,8.58368,899.37646,1207.1247209728,3
141.33572,8.58707,899.56403,1213.6597211404,3
140.11871,8.56222,898.9845,1199.7272211362,3
140.47204,8.60438,898.87954,1208.6748115352,3
140.80984,8.59055,898.80992,1209.633971012,3
141.79802,8.55711,899.00132,1213.3812549222,3
139.72336,8.54213,898.86166,1193.5351051568,3
140.53349,8.5851,898.95108,1206.494064999,3
137.95325,8.59294,899.12907,1185.424000055,3
139.90163,8.57702,898.70219,1199.9390785426,3
142.29652,8.55132,898.78182,1216.8230774064,3
143.94041,8.55975,898.98408,1232.0939244975,3
139.92233,8.60663,898.91659,1204.2597230479,3
141.86656,8.57619,898.81077,1216.6745732064,3
139.24193,8.56606,898.90935,1192.7547268958,3
141.62498,8.5865,898.80332,1216.06289077,3
141.21602,8.57976,899.01495,1211.5995597552,3
143.15964,8.55062,899.17058,1224.1036809768,3
140.28619,8.56757,898.92532,1201.9117528583,3
139.76461,8.57199,898.7369,1198.0608392739,3
136.19993,8.59117,898.92148,1170.1167526181,3
139.02302,8.57528,899.00473,1192.1613229456,3
140.99473,8.52203,899.03305,1201.5613189019,3
139.34928,8.50954,898.74711,1185.7982721312,3
141.4164,8.47902,899.02836,1199.072483928,3
141.89166,8.50006,898.8657,1206.0876234996,3
139.26997,8.49285,899.11523,1182.7989647145,3
142.5667,8.49458,898.80651,1211.044238486,3
142.70189,8.50672,898.87635,1213.9250217008,3
138.08095,8.49407,899.15632,1172.8692549665,3
144.16209,8.48311,899.01367,1222.9428672999,3
141.21642,8.50645,898.93915,1201.250415909,3
142.92317,8.5059,899.51272,1215.690191703,3
142.992,8.48741,899.72584,1213.63173072,3
141.09965,8.51923,899.7005,1202.0603712695,3
