V,I,G,P,no_module_fault,fault,partial_shading
141.3343,7.38327,857.17474,1043.509297161,2,1,0
143.49156,7.37832,857.14323,1058.7266469792,2,1,0
141.87298,7.42486,857.19752,1053.3870142828,2,1,0
138.96654,7.40927,857.00101,1029.6406158258,2,1,0
142.0845,7.37668,857.09916,1048.11188946,2,1,0
139.65078,7.38505,857.02954,1031.327992839,2,1,0
144.70255,7.4031,856.76958,1071.247447905,2,1,0
139.318,7.38747,856.94352,1029.20754546,2,1,0
140.62399,7.38592,856.6131,1038.6375402208,2,1,0
142.09918,7.37775,856.72934,1048.372225245,2,1,0
141.06438,7.38162,856.66568,1041.2836486956,2,1,0
141.6519,7.38785,856.43213,1046.502989415,2,1,0
142.26301,7.39377,856.67101,1051.8599754477,2,1,0
137.85546,7.37187,856.71167,1016.2525299102,2,1,0
138.17392,7.39258,856.52282,1021.4617575136,2,1,0
142.59767,7.38558,856.58116,1053.1664995986,2,1,0
137.17304,7.39532,856.94757,1014.4385261728,2,1,0
140.07842,7.41284,856.84388,1038.3789149128,2,1,0
138.55348,7.36997,856.63268,1021.1349909956,2,1,0
139.18706,7.37121,856.55433,1025.9770485426,2,1,0
141.12962,7.37865,857.06637,1041.346070613,2,1,0
140.05165,7.39766,856.75936,1036.054489139,2,1,0
143.63035,7.39102,856.60224,1061.574789457,2,1,0
139.66101,7.39183,856.85559,1032.3504435483,2,1,0
141.74291,7.39936,856.90179,1048.8068185376,2,1,0
142.6904,7.43334,856.82408,1060.666257936,2,1,0
140.77583,7.38573,856.80279,1039.7322709059,2,1,0
141.49378,7.35772,856.86986,1041.0716149816,2,1,0
140.16963,7.38327,856.61757,1034.9102240901,2,1,0
138.10013,7.38551,856.47045,1019.9398911163,2,1,0
142.36373,7.39678,856.66739,1053.0331907894,2,1,0
141.51509,7.39684,856.6923,1046.7644783156,2,1,0
139.87581,7.38006,856.57264,1032.2918703486,2,1,0
142.54519,7.40079,856.41233,1054.9470167001,2,1,0
142.76647,7.39159,856.61778,1055.2712119873,2,1,0
137.97481,7.36926,856.44043,1016.7722483406,2,1,0
139.77114,7.38876,856.59159,1032.7354083864,2,1,0
140.40255,7.38414,856.95076,1036.752085557,2,1,0
145.16718,9.49123,856.90265,1377.8150938314,0,0,0
144.3191,9.47345,856.60266,1367.199777895,0,0,0
144.17424,9.51653,856.82983,1372.0384801872,0,0,0
143.72231,9.51411,856.84559,1367.3898667941,0,0,0
144.72836,9.54358,856.60373,1381.2266819288,0,0,0
142.56892,9.518,856.70145,1356.97098056,0,0,0
145.23177,9.51185,856.9052,1381.4228114745,0,0,0
141.12425,9.54332,856.54731,1346.79387751,0,0,0
142.45848,9.5692,856.77746,1363.213686816,0,0,0
144.17384,9.51763,856.75596,1372.1932647992,0,0,0
146.26515,9.56497,856.3953,1399.0217717955,0,0,0
144.52849,9.57992,856.73765,1384.5713719208,0,0,0
141.63307,9.60515,856.87603,1360.4068823105,0,0,0
143.64234,9.60332,856.5043,1379.4433565688,0,0,0
144.76673,9.57899,856.59223,1386.7190590027,0,0,0
142.1381,9.61197,856.76277,1366.227153057,0,0,0
141.30408,9.66042,856.51516,1365.0567605136,0,0,0
142.4187,9.62835,856.76405,1371.257090145,0,0,0
142.44922,9.60306,856.7732,1367.9484066132,0,0,0
143.77687,9.6323,856.73126,1384.901944901,0,0,0
145.59543,9.4526,856.21198,1376.255361618,0,0,0
144.96159,9.47684,856.3376,1373.7777945756,0,0,0
141.62619,9.50856,856.15195,1346.6611251864,0,0,0
141.52491,9.50581,856.19985,1345.3089047271,0,0,0
142.55288,9.46404,856.54156,1349.1261584352,0,0,0
148.28758,9.44645,856.21305,1400.791210091,0,0,0
144.13092,9.48469,856.29587,1367.0370956148,0,0,0
144.32674,9.50013,856.48812,1371.1227924762,0,0,0
142.71231,9.51424,856.66973,1357.7991682944,0,0,0
145.94603,9.49944,856.44575,1386.4055552232,0,0,0
144.89863,9.39247,856.37848,1360.9560353161,0,0,0
145.42835,9.35637,856.52091,1360.6814510895,0,0,0
146.56833,9.34425,856.6923,1369.5711176025,0,0,0
145.7955,9.38394,856.75021,1368.13622427,0,0,0
146.8302,9.35044,856.529,1372.926975288,0,0,0
145.51951,9.3257,856.51878,1357.071294407,0,0,0
142.60385,9.34455,856.60863,1332.5688065175,0,0,0
145.73988,9.38918,856.28501,1368.3779664984,0,0,0
147.47401,9.34867,856.32546,1378.6858530667,0,0,0
150.21819,9.36243,856.50366,1406.4072886017,0,0,0
145.3537,9.37966,857.11108,1363.368285742,0,0,0
147.44268,9.37763,857.0074,1382.6628992484,0,0,0
144.91938,9.36976,856.86709,1357.8598099488,0,0,0
144.90101,9.50739,857.29524,1377.6304134639,0,0,0
141.81969,9.56882,857.27267,1357.0470860658,0,0,0
144.43748,9.47056,856.87263,1367.9038205888,0,0,0
143.73102,9.47003,857.09788,1361.1370713306,0,0,0
144.16341,9.49476,856.95736,1368.7969787316,0,0,0
139.98195,9.49265,857.07659,1328.7996576675,0,0,0
146.63999,9.44709,857.01911,1385.3211831291,0,0,0
144.62961,9.48042,856.05443,1371.1494472362,0,0,0
145.37748,9.48927,856.18495,1379.5261596396,0,0,0
144.91609,9.49142,855.84792,1375.4594749478,0,0,0
140.7814,9.49751,855.94905,1337.072754314,0,0,0
143.51221,9.49885,856.13917,1363.2009559585,0,0,0
141.90077,9.49096,856.35676,1346.7745320392,0,0,0
146.14484,9.46134,856.08211,1382.7260204856,0,0,0
143.42242,9.50246,856.09361,1362.8658091532,0,0,0
143.21729,9.56553,856.02229,1369.9492840137,0,0,0
143.40653,9.52261,856.07487,1365.6044566433,0,0,0
143.33623,9.61185,856.47726,1377.7263423255,0,0,0
140.26058,9.63808,856.23945,1351.8426908864,0,0,0
142.34136,9.63005,856.05891,1370.754413868,0,0,0
142.49113,9.57688,856.25329,1364.6204530744,0,0,0
143.57032,9.59079,856.20262,1376.9527893528,0,0,0
140.67435,9.64277,856.39934,1356.4904019495,0,0,0
143.55437,9.57887,856.19516,1375.0886481619,0,0,0
141.16297,9.58041,856.04933,1352.3991294177,0,0,0
143.71421,9.56832,855.85558,1375.1035498272,0,0,0
142.66656,9.57162,856.00504,1365.5500990272,0,0,0
141.2189,9.6989,856.20219,1369.66798921,0,0,0
139.59911,9.73175,856.16536,1358.5436387425,0,0,0
139.1697,9.73403,856.12022,1354.682034891,0,0,0
140.68305,9.67276,856.27777,1360.793378718,0,0,0
140.85236,9.68801,856.08616,1364.5790722036,0,0,0
140.95768,9.73273,856.16089,1371.9030408664,0,0,0
141.49743,9.71387,856.13002,1374.4876403541,0,0,0
141.22629,9.70102,856.26415,1370.0390638158,0,0,0
143.38558,9.68168,856.16855,1388.2133021744,0,0,0
141.34316,9.63868,856.01994,1362.3614894288,0,0,0
140.53359,9.81467,856.22156,1379.2908097653,0,0,0
140.01161,9.78326,856.28842,1369.7699836486,0,0,0
138.68123,9.81315,856.69954,1360.8997121745,0,0,0
140.52018,9.81878,856.32631,1379.7367329804,0,0,0
142.47063,9.84099,856.20176,1402.0520451237,0,0,0
139.07849,9.82056,856.39402,1365.8286557544,0,0,0
142.95895,9.80139,856.55433,1401.1964229405,0,0,0
141.20574,9.79579,856.38508,1383.2217758346,0,0,0
140.99696,9.80354,856.34228,1382.2693372384,0,0,0
141.42773,9.84669,856.69357,1392.5950147137,0,0,0
137.83142,9.82387,856.86262,1354.0379519954,0,0,0
140.33847,9.8096,856.63694,1376.664255312,0,0,0
139.63373,9.80219,856.43766,1368.7163518687,0,0,0
140.6866,9.80575,856.67058,1379.53762795,0,0,0
140.96492,9.818,856.56796,1383.99358456,0,0,0
140.09659,9.79273,856.50281,1371.9280797907,0,0,0
139.86827,9.82546,856.66121,1374.2700921542,0,0,0
143.16708,9.8234,856.80024,1406.387493672,0,0,0
140.35745,9.77891,856.70507,1372.5428713795,0,0,0
143.61693,9.77696,856.41808,1404.1369799328,0,0,0
139.77965,9.96656,856.74297,1393.122268504,0,0,0
138.07472,9.93786,856.67122,1372.1672368992,0,0,0
139.28287,9.86366,856.34441,1373.8388735042,0,0,0
138.65101,9.90398,856.52644,1373.1968300198,0,0,0
138.95191,9.94886,856.60181,1382.4130993226,0,0,0
136.62008,9.9535,856.48152,1359.84796628,0,0,0
138.34874,9.91885,856.48557,1372.260399749,0,0,0
139.16727,9.86974,856.60415,1373.5447714098,0,0,0
142.34546,9.86566,856.81876,1404.3319109036,0,0,0
138.63173,9.91826,856.66292,1374.9855423898,0,0,0
138.64296,9.9906,856.02633,1385.126356176,0,0,0
138.40447,9.99636,856.18899,1383.5409077292,0,0,0
137.42717,9.99397,856.11107,1373.4430141649,0,0,0
139.75692,9.94568,856.5026,1389.9776041056,0,0,0
134.95954,10.01172,856.47343,1351.1771258088,0,0,0
136.63,10.02051,855.81641,1369.1022813,0,0,0
137.75449,9.98529,856.09404,1375.5185314521,0,0,0
137.86609,9.96509,856.22156,1373.8479947981,0,0,0
139.42489,10.00028,855.92563,1394.2879389692,0,0,0
137.48426,10.0297,856.11852,1378.925882522,0,0,0
133.49285,10.06327,856.2073,1343.3745926195,0,0,0
133.65229,10.14144,856.19218,1355.4266798976,0,0,0
136.15732,10.079,855.83493,1372.32962828,0,0,0
138.97018,10.05002,855.80619,1396.6530884036,0,0,0
138.44167,10.06528,855.9186,1393.4541722176,0,0,0
137.86245,10.09282,855.7651,1391.420892609,0,0,0
137.52171,10.08551,856.03442,1386.9765814221,0,0,0
136.76235,10.09348,855.96672,1380.408044478,0,0,0
136.17974,10.083,856.01994,1373.10031842,0,0,0
134.28577,10.05847,856.0704,1350.7093889719,0,0,0
137.2238,10.07444,856.10915,1382.452939672,0,0,0
136.97417,10.10134,856.02995,1383.6226623878,0,0,0
138.67733,10.11464,855.85452,1402.6712691112,0,0,0
138.42922,10.09363,856.09169,1397.2533278686,0,0,0
132.87263,10.07977,856.1809,1339.3255496951,0,0,0
133.29414,10.07115,855.99312,1342.425278061,0,0,0
138.98126,10.08543,856.07636,1401.6857690418,0,0,0
136.29322,10.0942,856.33334,1375.771021324,0,0,0
135.93922,10.06761,856.13449,1368.5830506642,0,0,0
139.2855,10.06131,856.18473,1401.394594005,0,0,0
138.56345,9.97033,856.16472,1381.5233224385,0,0,0
139.86549,10.01265,856.05656,1400.4241984485,0,0,0
136.19229,9.9871,855.83834,1360.166019459,0,0,0
137.70225,9.96855,855.9037,1372.6917642375,0,0,0
141.00516,9.97317,856.17536,1406.2684315572,0,0,0
137.22405,9.99098,856.0472,1371.002739069,0,0,0
136.98501,10.02572,855.88816,1373.3733544572,0,0,0
137.30256,10.0047,855.9186,1373.670922032,0,0,0
142.5097,9.96142,855.98226,1419.598975774,0,0,0
137.72928,9.97462,855.73721,1373.7972308736,0,0,0
136.09137,9.99912,855.57263,1360.7939395944,0,0,0
138.37046,9.97937,855.2818,1380.8500174102,0,0,0
142.70664,9.95398,855.45319,1420.4990404272,0,0,0
135.7022,10.00347,855.7585,1357.492886634,0,0,0
137.19865,10.00115,855.35951,1372.1442784475,0,0,0
139.89454,9.97238,855.48662,1395.0815128052,0,0,0
138.33715,10.00306,855.72443,1383.794811679,0,0,0
139.76583,10.01072,855.93329,1399.1565896976,0,0,0
137.73875,9.99964,855.55006,1377.33791405,0,0,0
138.01651,9.99915,855.58626,1380.0477859665,0,0,0
138.37719,9.99341,855.77638,1382.8599943179,0,0,0
138.25035,10.00045,855.7751,1382.5657126575,0,0,0
138.59068,9.97298,856.1413,1382.1620798264,0,0,0
137.16544,9.98893,856.04975,1370.1359785792,0,0,0
137.81578,10.03414,855.79576,1382.8628307292,0,0,0
137.94282,10.01964,855.96629,1382.1373969848,0,0,0
137.81244,9.99589,855.90455,1377.5579908716,0,0,0
139.12789,9.98979,856.12107,1389.8584042431,0,0,0
138.56821,10.02598,855.96544,1389.2821020958,0,0,0
138.30886,9.99133,855.87112,1381.8894621838,0,0,0
136.77157,10.01809,856.30034,1370.1898977013,0,0,0
135.37371,9.9934,855.97225,1352.843633514,0,0,0
138.99857,9.98633,856.20922,1388.0855895481,0,0,0
136.68836,10.03655,856.1941,1371.879559558,0,0,0
137.17354,9.97935,856.06913,1368.902766399,0,0,0
141.07511,9.95867,856.37762,1404.9204657037,0,0,0
137.19667,9.97271,856.15386,1368.2226028757,0,0,0
137.44169,10.04141,855.98503,1380.1083603829,0,0,0
135.89453,9.98643,856.02548,1357.1012112279,0,0,0
138.67287,9.93101,856.16876,1377.1616586987,0,0,0
139.16646,9.96092,855.46661,1386.2259747432,0,0,0
135.94373,10.01644,855.55241,1361.6722149212,0,0,0
137.97349,10.03256,855.68994,1384.2273168344,0,0,0
137.18154,10.00308,855.55986,1372.2379191432,0,0,0
138.99017,9.99374,855.67397,1389.0316215358,0,0,0
138.0192,9.97393,855.74572,1376.593839456,0,0,0
138.63912,9.9843,855.7272,1384.214565816,0,0,0
138.2136,10.00166,855.69186,1382.365434576,0,0,0
137.79189,9.99002,855.64481,1376.5437369378,0,0,0
140.29348,9.99104,855.88198,1401.6777704192,0,0,0
138.21411,9.98807,855.80874,1380.4922056677,0,0,0
143.26107,9.98219,855.82982,1430.0592203433,0,0,0
138.69616,10.00089,855.6035,1387.0850395824,0,0,0
137.32493,9.89624,855.77191,1359.0004652632,0,0,0
142.96736,9.83741,855.89369,1406.4285369376,0,0,0
135.7312,9.92145,855.73806,1346.65031424,0,0,0
138.19285,9.93239,855.85963,1372.5852814115,0,0,0
136.83949,9.88818,856.11022,1353.0935082282,0,0,0
142.0843,9.89183,855.83174,1405.473741269,0,0,0
134.70845,9.91123,855.66077,1335.1264308935,0,0,0
137.83592,9.87392,856.0885,1360.9808472064,0,0,0
139.54591,9.89404,855.80534,1380.6728153764,0,0,0
139.46625,9.88493,855.94756,1378.6141186125,0,0,0
139.39625,9.9026,856.04187,1380.38530525,0,0,0
138.84896,9.91419,855.93755,1376.5749707424,0,0,0
137.71364,9.90018,855.84728,1363.3898244552,0,0,0
137.50805,9.87207,856.0968,1357.4890951635,0,0,0
140.51016,9.91735,856.16472,1393.488435276,0,0,0
142.57915,9.9067,856.07892,1412.488865305,0,0,0
139.29684,9.87928,856.29204,1376.1524854752,0,0,0
137.19531,10.01232,855.55794,1373.6433462192,0,0,0
138.786,10.01643,855.50535,1390.14025398,0,0,0
137.79361,9.98152,855.3625,1375.3896740872,0,0,0
139.79853,9.92294,855.48981,1387.2124252782,0,0,0
137.15689,9.97701,855.68952,1368.4156630989,0,0,0
136.57777,10.02718,855.76574,1369.4898837886,0,0,0
137.79128,9.96693,855.63586,1373.3560423704,0,0,0
134.2343,9.97109,855.32013,1338.462286387,0,0,0
137.7105,10.00493,855.22666,1377.783912765,0,0,0
137.8339,9.97595,855.42445,1375.024094705,0,0,0
140.0932,9.97027,855.96757,1396.767029164,0,0,0
138.87093,10.03638,856.3014,1393.7614244334,0,0,0
135.65366,10.01033,856.14151,1357.9379023078,0,0,0
137.19961,9.99017,855.93308,1370.6474278337,0,0,0
138.72126,9.99627,856.21731,1386.6951697002,0,0,0
137.67163,10.00626,856.0819,1377.5781244038,0,0,0
137.04751,10.01568,856.166,1372.6240049568,0,0,0
138.28153,9.98292,856.19069,1380.4534514676,0,0,0
137.59774,9.98442,856.24711,1373.8336272108,0,0,0
135.32001,9.98302,855.97779,1350.9023662302,0,0,0
139.86291,10.00094,855.89433,1398.7605711354,0,0,0
136.40295,10.03332,855.88986,1368.574446294,0,0,0
141.33764,9.97805,855.66908,1410.274038802,0,0,0
140.64924,9.93445,855.70272,1397.272842318,0,0,0
137.92202,9.9728,855.74232,1375.468721056,0,0,0
139.09084,10.02353,855.65652,1394.1812074652,0,0,0
138.31595,9.99938,855.86985,1383.073744111,0,0,0
137.55269,9.94767,856.00611,1368.3287677323,0,0,0
135.73079,9.98274,855.90242,1354.9651865646,0,0,0
135.89549,9.98886,855.75467,1357.4410242414,0,0,0
136.51926,10.13673,855.66205,1383.8588784198,0,0,0
135.95188,10.10471,855.51025,1373.7543213548,0,0,0
136.00725,10.02667,855.48172,1363.6998133575,0,0,0
139.04119,10.0538,855.60819,1397.892316022,0,0,0
135.75058,10.07025,855.66205,1367.042278245,0,0,0
135.31151,10.10183,855.83387,1366.8938710633,0,0,0
137.69952,10.06155,855.74657,1385.470605456,0,0,0
138.98126,10.03154,855.59563,1394.1960689404,0,0,0
138.04668,10.07703,855.57434,1391.1005357604,0,0,0
138.5388,10.07902,855.57753,1396.335335976,0,0,0
139.91929,9.96281,855.46512,1393.9893016049,0,0,0
137.74978,9.98846,855.59903,1375.9081675388,0,0,0
138.98951,10.01636,855.29245,1392.1689683836,0,0,0
138.10838,9.97604,855.1415,1377.7747232152,0,0,0
138.0651,9.95829,855.23582,1374.892304679,0,0,0
139.91382,9.98486,855.39209,1397.0199047652,0,0,0
136.45417,10.01179,855.69441,1366.1504946643,0,0,0
137.71754,9.98397,855.46299,1374.9677878338,0,0,0
138.19953,9.97021,855.32928,1377.8783360013,0,0,0
137.59855,9.97188,855.76744,1372.116228774,0,0,0
135.36855,9.97631,855.71357,1350.4786190505,0,0,0
137.80019,10.01118,855.93393,1379.5425061242,0,0,0
137.48092,9.99992,856.01122,1374.7982015264,0,0,0
140.38762,9.95975,856.04209,1398.225598295,0,0,0
138.78964,9.9778,855.70272,1384.815269992,0,0,0
137.03223,10.03008,855.95032,1374.4442294784,0,0,0
138.5303,10.00006,855.7255,1385.311311818,0,0,0
139.81897,9.98253,855.74594,1395.7470625941,0,0,0
138.87002,10.001,855.81896,1388.83907002,0,0,0
134.07081,10.00542,856.00163,1341.4347637902,0,0,0
136.8896,9.99227,855.46299,1367.837843392,0,0,0
139.36998,9.98923,855.50173,1392.1987853154,0,0,0
137.20528,10.00221,855.36952,1372.3560236688,0,0,0
136.86318,9.99513,855.31842,1367.9652763134,0,0,0
138.7701,9.99076,855.48236,1386.418764276,0,0,0
137.84691,9.99218,855.34482,1377.3911371638,0,0,0
138.35026,9.95862,855.20175,1377.7776662412,0,0,0
137.93239,9.96981,855.25008,1375.1597211459,0,0,0
137.87307,9.99267,855.262,1377.7200903969,0,0,0
138.31073,9.94511,855.0227,1375.5154240303,0,0,0
139.72797,9.89831,855.43893,1383.0707627307,0,0,0
141.65038,9.88818,855.61479,1400.6644545084,0,0,0
138.9756,9.90963,855.39251,1377.196775028,0,0,0
138.62322,9.91873,855.46788,1374.9662909106,0,0,0
140.26235,9.88455,855.37719,1386.4302116925,0,0,0
139.18195,9.87731,855.54559,1374.7432665545,0,0,0
138.69676,9.91408,855.41572,1375.0507743808,0,0,0
136.95307,9.91655,855.25093,1358.1019663085,0,0,0
140.40771,9.86226,855.23518,1384.7373420246,0,0,0
143.31654,9.83384,855.37612,1409.3519237136,0,0,0
139.00116,9.97526,855.43957,1386.5727113016,0,0,0
136.26922,9.92935,855.40061,1353.064779607,0,0,0
141.06954,9.9645,855.52771,1405.68743133,0,0,0
138.00664,10.0076,855.50152,1381.115250464,0,0,0
137.97425,10.02103,855.43829,1382.6440984775,0,0,0
137.39118,9.97591,855.33759,1370.6020464738,0,0,0
137.25908,9.96552,855.69016,1367.8581069216,0,0,0
139.94951,9.9979,855.77872,1399.201206029,0,0,0
135.40879,9.99982,855.43424,1354.0635264178,0,0,0
138.48702,9.99653,855.51749,1384.3896500406,0,0,0
136.82643,10.02116,855.41274,1371.1595472588,0,0,0
138.47082,10.00551,855.36079,1385.4711742182,0,0,0
138.04987,9.98766,855.285,1378.7951646042,0,0,0
136.24103,9.98955,855.26711,1360.9865812365,0,0,0
136.94416,9.98466,855.59414,1367.3408765856,0,0,0
137.67057,9.97831,855.64566,1373.7196253367,0,0,0
136.35962,10.00044,855.52813,1363.6561982328,0,0,0
137.66925,10.00481,855.20707,1377.3546890925,0,0,0
137.37342,10.00844,855.46256,1374.8936316648,0,0,0
137.98427,9.98631,855.4649,1377.9536953437,0,0,0
136.63268,10.05551,854.83918,1373.9112800668,0,0,0
136.83701,10.08133,854.65948,1379.4990540233,0,0,0
137.72042,10.07514,854.77318,1387.5525123588,0,0,0
134.68775,10.08363,855.08295,1358.1414365325,0,0,0
137.89696,10.07336,855.06762,1389.0857209856,0,0,0
139.25564,10.05058,854.99247,1399.5999502712,0,0,0
139.14571,10.07143,854.95159,1401.3962780653,0,0,0
138.6379,10.09534,855.17131,1399.596737386,0,0,0
140.25172,10.08268,855.18664,1414.1132122096,0,0,0
138.08753,10.07984,855.02802,1391.9002083952,0,0,0
138.88272,9.95142,854.71846,1382.0802774624,0,0,0
135.44726,9.97524,854.66907,1351.1189258424,0,0,0
136.29833,10.00573,854.72719,1363.7642894309,0,0,0
136.44334,10.03102,854.72399,1368.6658724068,0,0,0
139.4253,10.00518,854.75891,1394.975223054,0,0,0
138.11901,9.97323,854.73613,1377.4926541023,0,0,0
140.57702,9.94967,854.51109,1398.6949585834,0,0,0
138.84162,9.95969,854.31181,1382.8194942978,0,0,0
137.44665,10.00138,854.54047,1374.656176377,0,0,0
138.62155,9.97316,854.91263,1382.494897598,0,0,0
134.05411,10.06906,854.66715,1349.7988768366,0,0,0
136.31382,10.08604,854.68844,1374.8666410728,0,0,0
134.47405,10.08829,854.79042,1356.6132138745,0,0,0
135.44083,10.08963,854.54154,1366.5478615929,0,0,0
137.59176,10.07526,854.57922,1386.2727558576,0,0,0
136.71903,10.06687,854.55942,1376.3327015361,0,0,0
136.51253,10.10126,854.73826,1378.9485587878,0,0,0
136.44359,10.07981,854.56623,1375.3254629179,0,0,0
136.15504,10.0503,854.36248,1368.398998512,0,0,0
135.3311,10.04888,854.34481,1359.925984168,0,0,0
137.17779,10.06953,855.08167,1381.3158717387,0,0,0
136.33219,10.10074,854.90667,1377.0560048206,0,0,0
138.46065,10.05331,855.12638,1391.9878372515,0,0,0
136.76266,10.03025,855.15534,1371.763670465,0,0,0
137.37959,10.06315,855.14512,1382.4714211085,0,0,0
134.81453,10.10024,855.09679,1361.6591084872,0,0,0
135.35833,10.07391,855.48002,1363.5876341703,0,0,0
137.40353,10.05447,854.8017,1381.5196702791,0,0,0
136.4732,10.09047,854.99864,1377.078730404,0,0,0
137.92055,10.08469,854.85706,1390.8859913795,0,0,0
136.10109,10.08844,855.40614,1373.0476803996,0,0,0
137.65002,10.09524,855.20218,1389.6099879048,0,0,0
136.66902,10.09511,855.35866,1379.6887904922,0,0,0
136.76246,10.11233,855.27542,1382.9871271318,0,0,0
138.57833,10.05516,855.29522,1393.4272806828,0,0,0
137.39037,10.04024,855.33929,1379.4322884888,0,0,0
136.57599,10.08766,855.15811,1377.7321512834,0,0,0
138.47538,10.14293,854.99907,1404.5460860634,0,0,0
134.52269,10.05926,855.0161,1353.1987146094,0,0,0
134.57295,10.0189,854.98033,1348.272928755,0,0,0
138.33822,10.07292,854.05079,1393.4698230024,0,0,0
138.27632,10.07502,854.06569,1393.1366895264,0,0,0
133.36207,10.09889,854.02609,1346.8088751023,0,0,0
136.44151,10.08481,854.33608,1375.9867044631,0,0,0
136.40082,10.08905,854.12871,1376.154693021,0,0,0
138.21441,10.07402,854.36482,1392.3747306282,0,0,0
137.27158,10.06485,854.40166,1381.617861963,0,0,0
137.59014,10.08245,854.173,1387.245707043,0,0,0
136.92017,10.08246,854.09678,1380.4921372182,0,0,0
136.7704,10.03277,854.06101,1372.185966008,0,0,0
134.88352,10.06041,854.41975,1356.9835134432,0,0,0
136.83979,10.07307,854.74167,1378.3967834553,0,0,0
137.71288,10.0786,854.33225,1387.953032368,0,0,0
135.9907,10.04745,854.2473,1366.359758715,0,0,0
137.34775,10.06017,854.58923,1381.7417141175,0,0,0
136.18187,10.1151,854.55644,1377.493233237,0,0,0
137.10952,10.09777,854.24539,1384.5003977704,0,0,0
136.34039,10.06454,854.36993,1372.2033087706,0,0,0
136.81702,10.08492,854.45467,1379.7887013384,0,0,0
137.16124,10.11087,854.50641,1386.8194666788,0,0,0
139.90446,10.05158,854.35418,1406.2608720468,0,0,0
138.85058,10.10131,854.19663,1402.5727522598,0,0,0
136.13014,10.10672,854.40953,1375.8292085408,0,0,0
137.89352,10.0562,854.41954,1386.684815824,0,0,0
137.39685,10.05006,854.35737,1380.846586311,0,0,0
138.31443,10.08813,854.51982,1395.3339507159,0,0,0
135.088,10.10423,854.40911,1364.96022224,0,0,0
134.37546,10.08264,854.23985,1354.8593880144,0,0,0
137.5412,10.04231,854.14851,1381.231368172,0,0,0
138.84471,10.03818,854.08187,1393.7481910278,0,0,0
136.94927,10.10264,855.02398,1383.5491730728,0,0,0
136.2751,10.05508,854.9782,1370.257032508,0,0,0
135.87859,10.01945,855.23667,1361.4287385755,0,0,0
138.40862,10.05441,854.9518,1391.6170130142,0,0,0
137.42666,10.09327,854.89645,1387.0843845782,0,0,0
138.64013,10.05362,854.7951,1393.8351837706,0,0,0
136.76585,10.0248,855.18727,1371.05029308,0,0,0
135.84807,10.03716,855.40124,1363.5288142812,0,0,0
133.92241,10.07487,854.9171,1349.2508708367,0,0,0
136.5761,10.07732,855.03207,1376.321064052,0,0,0
139.61419,9.95454,854.97011,1389.7950389226,0,0,0
137.15238,9.95195,854.57113,1364.933628141,0,0,0
137.57547,9.9685,854.71888,1371.421072695,0,0,0
137.13806,9.97829,854.74741,1368.4033327174,0,0,0
138.22681,9.97296,854.42167,1378.5304470576,0,0,0
138.22428,9.98468,854.45382,1380.1252040304,0,0,0
139.55199,9.98007,854.32501,1392.7386288393,0,0,0
139.33101,9.9771,854.3693,1390.119419871,0,0,0
137.19348,9.98652,854.57773,1370.0854318896,0,0,0
138.92625,9.97299,854.41869,1385.5101019875,0,0,0
135.41102,10.006,854.52472,1354.92266612,0,0,0
137.51802,10.0471,854.72442,1381.657298742,0,0,0
136.40568,9.95245,854.41422,1357.570709916,0,0,0
138.12139,9.90003,854.40315,1367.4059046417,0,0,0
137.7059,9.99996,854.74933,1377.053491764,0,0,0
137.64187,10.04865,854.40485,1383.1149769755,0,0,0
139.11185,9.98977,854.44104,1389.6953857745,0,0,0
138.39055,9.96091,854.54154,1378.4958134005,0,0,0
136.42385,10.01824,854.29286,1366.726871024,0,0,0
138.06556,9.99542,854.40698,1380.0232597352,0,0,0
138.87665,9.85799,854.64139,1369.0446269335,0,0,0
139.2234,9.87224,854.6812,1374.446818416,0,0,0
139.53893,9.9007,854.83343,1381.533084251,0,0,0
139.74892,9.87777,854.38548,1380.4076895084,0,0,0
138.34788,9.89623,854.65948,1369.1224404924,0,0,0
138.42274,9.90369,854.82449,1370.8959059106,0,0,0
139.00556,9.87581,854.55516,1372.7924995036,0,0,0
138.47659,9.87643,854.24177,1367.6543477737,0,0,0
138.45524,9.91642,854.47021,1372.9803110408,0,0,0
138.39602,9.89169,854.62414,1368.9705270738,0,0,0
139.62047,9.97323,853.61093,1392.4670600181,0,0,0
140.87756,9.99403,853.68992,1407.9345609668,0,0,0
138.29373,9.99022,853.87152,1381.5847873206,0,0,0
137.97704,9.97689,853.88281,1376.5817506056,0,0,0
137.51741,10.00494,853.85364,1375.8534360054,0,0,0
134.75339,9.97678,853.77444,1344.4049262842,0,0,0
138.8437,9.94529,853.95328,1380.840861173,0,0,0
135.79912,9.95299,854.01013,1351.6072833688,0,0,0
140.70644,9.98256,854.02631,1404.6104796864,0,0,0
140.7116,9.95761,853.97606,1401.151235276,0,0,0
139.01649,9.9193,854.41422,1378.946269257,0,0,0
141.33754,9.92009,854.33991,1402.0811171786,0,0,0
139.51757,9.98185,854.37973,1392.6434561045,0,0,0
135.98154,9.96506,854.38803,1355.0642049924,0,0,0
138.0895,9.94828,854.71974,1373.75301106,0,0,0
140.58385,9.982,854.79234,1403.3079907,0,0,0
136.65116,9.98715,854.58199,1364.755632594,0,0,0
137.86584,9.93517,854.16576,1369.7205575928,0,0,0
138.01328,9.95472,854.23176,1373.8835586816,0,0,0
