V,I,G,P,no_module_fault,fault,partial_shading
139.82626,9.71207,830.23785,1358.0024249582,0,0,0
140.19028,9.72057,830.47396,1362.7294300596,0,0,0
138.06799,9.72586,830.47098,1342.8299412214,0,0,0
138.97808,9.74726,830.40306,1354.6554800608,0,0,0
137.77129,9.73257,830.46842,1340.8687239153,0,0,0
138.00305,9.67759,830.3113,1335.5369366495,0,0,0
141.31643,9.70856,830.42967,1371.9790396408,0,0,0
138.77036,9.73546,830.39348,1350.9932889656,0,0,0
138.57625,9.70414,830.62448,1344.763330675,0,0,0
139.76416,9.67891,830.3213,1352.7647258656,0,0,0
138.96193,9.71793,830.51952,1350.4223084049,0,0,0
136.43559,9.71998,830.39433,1326.1512060882,0,0,0
138.61588,9.71265,830.30278,1346.327526882,0,0,0
140.08338,9.69832,830.73519,1358.5734459216,0,0,0
140.85134,9.71157,830.12799,1367.8876480038,0,0,0
140.76333,9.71829,830.3345,1367.9788623057,0,0,0
138.12326,9.70618,830.50589,1340.6492237468,0,0,0
137.55492,9.68726,830.12948,1332.5302743192,0,0,0
136.93905,9.72437,830.25871,1331.6459896485,0,0,0
138.07776,9.74419,830.33323,1345.4559282144,0,0,0
139.36482,9.71601,830.1942,1354.0699847682,0,0,0
138.46202,9.7075,830.32641,1344.12005915,0,0,0
139.30494,9.70361,831.27469,1351.7608088334,0,0,0
137.23762,9.71698,830.75499,1333.5352087876,0,0,0
138.05118,9.72469,830.81546,1342.5049296342,0,0,0
139.0751,9.70296,831.20379,1349.440132296,0,0,0
139.06969,9.70302,830.79608,1349.3959834638,0,0,0
133.67122,9.70805,830.99642,1297.686887321,0,0,0
140.04319,9.71222,831.17569,1360.1302707818,0,0,0
138.21902,9.71876,830.99515,1343.3174828152,0,0,0
138.80923,9.71172,831.04369,1348.0763751756,0,0,0
141.4,9.71046,831.05008,1373.059044,0,0,0
138.17084,9.72462,830.468,1343.6589140808,0,0,0
141.61961,9.69731,830.1744,1373.3292602491,0,0,0
139.15193,9.69353,830.16141,1348.8734080129,0,0,0
139.4009,9.7169,830.2651,1354.54460521,0,0,0
138.70825,9.74538,830.2074,1351.764605385,0,0,0
139.46179,9.72516,830.39369,1356.2882216364,0,0,0
138.31838,9.70257,830.34472,1342.0437642366,0,0,0
138.38417,9.73469,830.2025,1347.1269958573,0,0,0
139.23195,9.72484,830.2289,1354.008436638,0,0,0
138.9593,9.70941,830.25317,1349.212817013,0,0,0
140.62308,9.69516,830.58637,1363.3632602928,0,0,0
138.31119,9.74694,830.50568,1348.1108702586,0,0,0
139.17127,9.75326,830.54826,1357.3735808402,0,0,0
139.70985,9.694,830.60553,1354.3472859,0,0,0
139.37463,9.66646,830.45139,1347.2592859098,0,0,0
136.49162,9.74293,830.61852,1329.8282992466,0,0,0
139.55528,9.72655,830.58616,1357.391408684,0,0,0
138.30365,9.67324,830.20846,1337.844399326,0,0,0
140.83363,9.70443,830.49865,1366.7101039809,0,0,0
142.19661,9.7407,830.775,1385.094519027,0,0,0
138.53262,9.71325,830.29959,1345.601971215,0,0,0
139.54252,9.73031,830.14757,1357.7919777812,0,0,0
135.43379,9.73907,830.31832,1318.9991611753,0,0,0
139.7884,9.73075,830.478,1360.2459733,0,0,0
137.20204,9.73458,830.22337,1335.6042345432,0,0,0
139.16783,9.74629,830.27297,1356.3700298507,0,0,0
137.65974,9.71324,830.15375,1337.1220929576,0,0,0
139.1531,9.70738,830.10648,1350.812019878,0,0,0
140.08571,9.72471,830.26318,1362.2929048941,0,0,0
138.54285,9.73173,829.98939,1348.2616096305,0,0,0
137.92207,9.73644,829.82013,1342.8699592308,0,0,0
135.91007,9.74723,829.85206,1324.7467116061,0,0,0
138.84238,9.69154,829.84951,1345.5964794652,0,0,0
140.3862,9.69849,829.87612,1361.534156838,0,0,0
140.15216,9.73778,829.82375,1364.7709006048,0,0,0
137.89504,9.73093,829.49736,1341.8469815872,0,0,0
139.19394,9.67051,830.03111,1346.0763887094,0,0,0
138.62019,9.6873,829.47501,1342.855366587,0,0,0
138.32941,9.73653,829.92019,1346.8484503473,0,0,0
136.69529,9.74198,829.84227,1331.6827812742,0,0,0
138.61674,9.71578,830.25083,1346.7697501572,0,0,0
139.68601,9.68899,830.28021,1353.4163540299,0,0,0
138.53257,9.72666,830.34621,1347.4592073162,0,0,0
139.04878,9.73567,830.25807,1353.7330359826,0,0,0
140.96067,9.70273,829.84717,1367.7033216291,0,0,0
137.65498,9.69108,830.10819,1334.0254235784,0,0,0
141.48042,9.70795,830.39625,1373.484843339,0,0,0
137.92642,9.72236,829.95894,1340.9703087512,0,0,0
138.66144,9.72944,830.19995,1349.0981607936,0,0,0
138.82841,9.70824,830.24806,1347.7795230984,0,0,0
139.27811,9.73365,830.23572,1355.6843754015,0,0,0
139.38071,9.74233,830.34557,1357.8928724543,0,0,0
138.90388,9.74224,830.47992,1353.2349358912,0,0,0
139.17871,9.73161,830.56912,1354.4329260231,0,0,0
139.65402,9.71642,830.40902,1356.9371130084,0,0,0
140.36353,9.70114,830.49567,1361.6862554242,0,0,0
140.89148,9.71781,830.57572,1369.1566332588,0,0,0
139.58838,9.72853,830.44607,1357.9897424814,0,0,0
139.18149,9.71488,830.24998,1352.1314735712,0,0,0
139.27477,9.70454,830.80545,1351.5975764558,0,0,0
138.4314,9.73523,830.22763,1347.661518222,0,0,0
139.80996,9.73223,830.1727,1360.6626870108,0,0,0
140.18926,9.73979,830.17674,1365.4139526554,0,0,0
137.97992,9.72463,830.22997,1341.8036694296,0,0,0
140.31914,9.70227,830.15652,1361.4141824478,0,0,0
138.47437,9.70972,829.92956,1344.5473598764,0,0,0
140.39167,9.71829,830.37134,1364.3669626443,0,0,0
140.80316,9.71885,830.29746,1368.444791566,0,0,0
138.432,9.69529,830.09924,1342.13838528,0,0,0
138.85594,9.69949,830.20037,1346.8318014706,0,0,0
141.64436,9.70899,829.90848,1375.2236747964,0,0,0
135.69547,9.73474,829.97938,1320.9601196278,0,0,0
140.77623,9.71853,829.75242,1368.1380145419,0,0,0
136.91541,9.71734,829.99237,1330.4535902094,0,0,0
139.56585,9.71907,829.84866,1356.4502657595,0,0,0
140.47675,9.69685,830.06497,1362.1819732375,0,0,0
137.56514,9.72194,830.1727,1337.4000371716,0,0,0
139.09601,9.74209,829.87612,1355.0858480609,0,0,0
139.33921,9.72285,829.79096,1354.7742379485,0,0,0
138.16917,9.70569,829.85313,1341.0271315773,0,0,0
139.0747,9.74749,830.05964,1355.629247503,0,0,0
140.63396,9.7045,829.61446,1364.78226482,0,0,0
139.39255,9.68317,830.07625,1349.7617583835,0,0,0
138.27586,9.71999,829.6745,1344.0399764414,0,0,0
139.92081,9.70908,829.88166,1358.5023379548,0,0,0
137.77473,9.71049,829.86441,1337.8601379177,0,0,0
138.26017,9.74112,829.81417,1346.8089071904,0,0,0
139.39539,9.74849,829.90103,1358.8945654611,0,0,0
140.68417,9.70147,830.12607,1364.8432547299,0,0,0
139.04256,9.70399,830.18483,1349.2676118144,0,0,0
138.0569,9.76441,830.30129,1348.044174929,0,0,0
138.92691,9.70991,829.95937,1348.9677926781,0,0,0
140.31504,9.69353,829.87995,1360.1480496912,0,0,0
137.51078,9.71987,830.49674,1336.5869051986,0,0,0
138.93085,9.71707,830.23721,1350.0007946095,0,0,0
136.76109,9.67523,829.9945,1323.1950008007,0,0,0
139.52562,9.69226,830.34813,1352.3185857012,0,0,0
140.62444,9.74479,830.17781,1370.3556366676,0,0,0
139.54743,9.7458,830.25296,1360.001343294,0,0,0
140.00822,9.69473,830.41328,1357.3418906806,0,0,0
139.2726,9.81144,830.65109,1366.464758544,0,0,0
137.98766,9.82961,830.77202,1356.3648826126,0,0,0
141.16393,9.76178,830.55741,1378.0112285954,0,0,0
135.46204,9.81791,830.86378,1329.9541171364,0,0,0
137.21292,9.82951,830.72923,1348.7357692692,0,0,0
137.67968,9.78706,830.81311,1347.4792889408,0,0,0
137.83522,9.7894,830.93383,1349.324102668,0,0,0
136.92148,9.84799,831.09095,1348.4013658252,0,0,0
137.35848,9.82888,830.98259,1350.0800169024,0,0,0
138.7164,9.76411,830.89104,1354.442188404,0,0,0
137.77716,9.81668,830.57445,1352.5142910288,0,0,0
137.41006,9.81498,830.52889,1348.6769906988,0,0,0
136.39105,9.81781,830.54123,1339.0614146005,0,0,0
137.60249,9.82403,830.49461,1351.8109898347,0,0,0
139.25635,9.79492,830.60234,1364.004807742,0,0,0
140.03358,9.8032,830.36708,1372.777191456,0,0,0
138.43646,9.82241,830.33301,1359.7796690686,0,0,0
139.4216,9.80648,830.57274,1367.235131968,0,0,0
137.04129,9.79328,830.47332,1342.0837245312,0,0,0
138.38827,9.82454,830.66153,1359.6010941458,0,0,0
137.18569,9.81426,829.78095,1346.3760299394,0,0,0
137.27178,9.83939,829.98172,1350.6705794142,0,0,0
137.25554,9.84092,829.65023,1350.7207886968,0,0,0
138.07209,9.82635,829.72155,1356.7446815715,0,0,0
138.18303,9.82405,829.66854,1357.5169958715,0,0,0
138.07432,9.82737,829.75689,1356.9074301384,0,0,0
137.45485,9.81926,829.6679,1349.704910411,0,0,0
142.17596,9.7945,829.84844,1392.54244022,0,0,0
137.3601,9.80639,829.3413,1347.006711039,0,0,0
138.30972,9.80701,829.65427,1356.4048071372,0,0,0
138.26796,9.80368,831.28363,1355.5348340928,0,0,0
137.32407,9.79575,831.68943,1345.1922587025,0,0,0
138.48287,9.80992,831.49356,1358.5058760704,0,0,0
137.06811,9.84499,831.46992,1349.4341722689,0,0,0
138.4774,9.82573,831.54018,1360.641543502,0,0,0
136.7004,9.77418,831.38157,1336.134315672,0,0,0
137.39067,9.84152,831.65068,1352.1330266184,0,0,0
136.99098,9.85688,831.78375,1350.3036509424,0,0,0
137.75069,9.81112,831.49909,1351.4885496728,0,0,0
138.10241,9.79186,831.49526,1352.2794643826,0,0,0
135.58634,9.83229,830.5621,1333.1242149186,0,0,0
141.32595,9.81024,830.8212,1386.441487728,0,0,0
136.49294,9.8011,830.52207,1337.780954234,0,0,0
138.56942,9.79751,830.28298,1357.6352781442,0,0,0
136.42613,9.82759,830.77756,1340.7400709267,0,0,0
137.49327,9.80915,830.38177,1348.6921094205,0,0,0
138.78119,9.80567,830.70624,1360.8425513473,0,0,0
137.0877,9.82793,830.61213,1347.288319461,0,0,0
135.51427,9.82143,830.61554,1330.9439168061,0,0,0
135.93664,9.80834,830.57785,1333.3127835776,0,0,0
136.87649,9.91661,830.70879,1357.3507694989,0,0,0
136.32763,9.89411,830.64194,1348.8405672593,0,0,0
138.7615,9.89914,830.87187,1373.61951511,0,0,0
136.87219,9.89265,830.61383,1354.0286704035,0,0,0
136.98759,9.92983,830.59936,1360.2634808097,0,0,0
136.92614,9.90778,830.57658,1356.6340713692,0,0,0
135.31996,9.88838,830.97854,1338.0951860648,0,0,0
137.37043,9.90108,830.90786,1360.1156170644,0,0,0
135.72998,9.87467,830.52718,1340.2887616066,0,0,0
136.62408,9.88027,830.79757,1349.8827989016,0,0,0
138.38665,9.83501,831.41329,1361.0340866165,0,0,0
137.1085,9.82933,831.30577,1347.684692305,0,0,0
140.57266,9.8507,831.26809,1384.739101862,0,0,0
138.00462,9.81205,831.40158,1354.108231671,0,0,0
140.04213,9.79953,831.54593,1372.3470541989,0,0,0
138.26731,9.81402,831.34452,1356.9581456862,0,0,0
136.65116,9.8102,830.95214,1340.575209832,0,0,0
138.73133,9.8,831.38583,1359.567034,0,0,0
136.31974,9.7897,831.39647,1334.529358678,0,0,0
140.42482,9.81588,831.10735,1378.3931821416,0,0,0
138.45493,9.71956,831.34857,1345.7209994308,0,0,0
141.00065,9.75134,831.47333,1374.945278371,0,0,0
139.19318,9.76569,831.36496,1359.3174459942,0,0,0
139.23175,9.74286,831.33877,1356.515447805,0,0,0
138.1888,9.759,831.39711,1348.5844992,0,0,0
137.20108,9.73461,831.41585,1335.5990053788,0,0,0
138.25141,9.72634,831.22572,1344.6802191394,0,0,0
136.77374,9.70024,831.3854,1326.7381036976,0,0,0
136.8152,9.74803,831.37901,1333.678674056,0,0,0
138.95343,9.76346,830.99366,1356.6662556678,0,0,0
139.6603,9.72063,831.99771,1357.586101989,0,0,0
137.68383,9.71017,832.00112,1336.9333955511,0,0,0
138.36241,9.74348,832.06052,1348.1313745868,0,0,0
138.5841,9.74251,831.89169,1350.156980091,0,0,0
139.88943,9.69299,832.15569,1355.9468460957,0,0,0
138.75462,9.7017,831.90659,1346.155696854,0,0,0
138.27414,9.74297,831.8044,1347.2007977958,0,0,0
139.17117,9.73377,832.37647,1354.6601594109,0,0,0
139.69836,9.68989,831.77033,1353.6617415804,0,0,0
139.91403,9.71611,832.16186,1359.4201060233,0,0,0
138.11379,9.71307,831.87955,1341.5089102353,0,0,0
137.63357,9.74063,831.84847,1340.6376809491,0,0,0
137.70418,9.73779,831.87615,1340.9343869622,0,0,0
140.07255,9.73095,831.99303,1363.0389804225,0,0,0
139.92111,9.71673,832.18613,1359.5756471703,0,0,0
137.59718,9.74988,831.81781,1341.5559933384,0,0,0
138.65653,9.74945,831.83889,1351.8249064085,0,0,0
139.34508,9.74368,831.80844,1357.7338690944,0,0,0
141.16383,9.74103,831.86273,1375.0811029449,0,0,0
139.27078,9.72558,831.72583,1354.4891125524,0,0,0
136.25232,9.76246,832.15058,1330.1578239072,0,0,0
138.59068,9.73174,831.95045,1348.7284641832,0,0,0
139.32827,9.73082,831.81611,1355.7783162814,0,0,0
137.71602,9.75642,831.77267,1343.6153318484,0,0,0
136.08757,9.76594,831.80631,1329.0230433658,0,0,0
141.32489,9.71888,831.78907,1373.5196469232,0,0,0
138.85306,9.70192,831.98388,1347.1412798752,0,0,0
138.23188,9.75303,831.84421,1348.1796725964,0,0,0
138.63496,9.75812,831.54593,1352.8165758752,0,0,0
138.17924,9.70551,831.62109,1341.0999956124,0,0,0
138.99255,9.73943,831.61981,1353.7082112465,0,0,0
141.64765,9.70872,831.66984,1375.217372508,0,0,0
139.04899,9.71896,832.01134,1351.4115718504,0,0,0
136.36337,9.71706,831.57297,1325.0510480922,0,0,0
138.84911,9.73035,831.69901,1351.0504374885,0,0,0
139.79483,9.72746,831.88977,1359.8486170318,0,0,0
136.92746,9.7349,831.51825,1332.975130354,0,0,0
140.08525,9.74632,831.90659,1365.31567378,0,0,0
138.37699,9.73513,831.72264,1347.1179866587,0,0,0
139.17522,9.72395,831.77757,1353.332880519,0,0,0
141.87511,9.62175,831.91553,1365.0868396425,0,0,0
141.86033,9.65904,831.87253,1370.2346018832,0,0,0
140.57823,9.70561,831.91191,1364.3974748703,0,0,0
140.85747,9.64401,831.86209,1358.4308492547,0,0,0
138.9344,9.61779,832.04966,1336.241882976,0,0,0
142.2046,9.65621,832.19742,1373.157480566,0,0,0
139.95366,9.67442,831.83463,1353.9704873772,0,0,0
140.24114,9.65706,831.91575,1354.3171034484,0,0,0
139.04514,9.63948,831.94917,1340.3228461272,0,0,0
138.41986,9.63485,832.00325,1333.654588121,0,0,0
138.94654,9.72304,832.22488,1350.9827662816,0,0,0
139.45622,9.75032,832.24255,1359.7427709904,0,0,0
138.96051,9.721,832.13972,1350.83511771,0,0,0
138.89492,9.71169,832.15888,1348.9044056148,0,0,0
137.33024,9.75155,832.08543,1339.182701872,0,0,0
137.62213,9.73509,832.40351,1339.7638215417,0,0,0
139.13523,9.70484,832.18635,1350.2851455132,0,0,0
140.40857,9.70732,832.11758,1362.9909197324,0,0,0
137.33044,9.74507,831.98132,1338.2947509308,0,0,0
138.3248,9.74489,832.18102,1347.959960272,0,0,0
137.2653,9.82429,831.35815,1348.534114137,0,0,0
138.24782,9.82003,831.30343,1357.5977398346,0,0,0
137.05111,9.82282,831.35581,1346.2283843302,0,0,0
134.0283,9.82129,831.64387,1316.330802507,0,0,0
137.13148,9.84681,831.59618,1350.3076285788,0,0,0
138.00027,9.85404,831.30428,1359.8601805908,0,0,0
137.39569,9.85664,831.38561,1354.2598538816,0,0,0
136.80993,9.84621,831.44842,1347.0593008653,0,0,0
139.73222,9.78341,831.44161,1367.0575984702,0,0,0
137.98772,9.8084,831.42734,1353.438752848,0,0,0
135.10409,9.81385,830.82461,1325.8912736465,0,0,0
134.9315,9.8142,830.95874,1324.2447273,0,0,0
137.96514,9.82381,831.39732,1355.3433219834,0,0,0
137.16534,9.81117,830.85633,1345.7524688478,0,0,0
137.04863,9.8137,831.03922,1344.954140231,0,0,0
137.40368,9.85916,831.11906,1354.6848657088,0,0,0
137.4422,9.84543,831.01324,1353.177559146,0,0,0
139.77459,9.80238,831.28683,1370.1236455242,0,0,0
136.84799,9.82729,831.44033,1344.8448836471,0,0,0
136.226,9.84555,831.37944,1341.2198943,0,0,0
137.70483,9.82758,831.95577,1353.3052332114,0,0,0
136.17397,9.82734,831.83974,1338.2279023398,0,0,0
136.37688,9.81665,831.82058,1338.764099052,0,0,0
138.07609,9.81076,831.66558,1354.6313807284,0,0,0
138.46713,9.83631,831.92895,1362.0056154903,0,0,0
136.79566,9.85049,831.96386,1347.5042808734,0,0,0
135.56584,9.80746,831.87466,1329.5565531664,0,0,0
136.80376,9.81195,831.87891,1342.311652932,0,0,0
137.38668,9.83146,832.05797,1350.7116489528,0,0,0
140.06956,9.84536,831.67772,1379.0352432416,0,0,0
136.70536,9.85241,832.80356,1346.8772559176,0,0,0
139.43977,9.79443,832.77354,1365.7330664811,0,0,0
138.60708,9.79656,832.93982,1357.8725756448,0,0,0
140.71899,9.8252,832.62812,1382.592220548,0,0,0
137.8137,9.82013,833.03328,1353.348449781,0,0,0
139.10841,9.78456,832.7993,1361.1145841496,0,0,0
140.45063,9.80981,832.83911,1377.7939946803,0,0,0
137.50602,9.83007,833.0369,1351.6938020214,0,0,0
139.54915,9.82501,832.68518,1371.0717942415,0,0,0
138.75953,9.79628,832.93407,1359.3272085484,0,0,0
138.24286,9.8441,831.91085,1360.876538126,0,0,0
137.61985,9.86311,832.10268,1357.3597187335,0,0,0
138.24893,9.83946,831.72988,1360.2948167778,0,0,0
138.62322,9.81569,831.80269,1360.6825543218,0,0,0
136.26604,9.82785,831.75011,1339.202201214,0,0,0
138.77213,9.82241,831.78098,1363.0767574333,0,0,0
139.10092,9.82101,831.73009,1366.1115263292,0,0,0
138.39015,9.79745,831.93086,1355.8705751175,0,0,0
137.26328,9.82858,831.52209,1349.1031285424,0,0,0
138.86931,9.83066,831.40669,1365.1769710446,0,0,0
137.83608,9.74234,832.09522,1342.8459556272,0,0,0
138.72749,9.72718,831.89339,1349.4272661782,0,0,0
137.18108,9.75991,831.8374,1338.8749945028,0,0,0
138.22712,9.76887,832.01517,1350.3227657544,0,0,0
139.28748,9.73776,832.03859,1356.3480512448,0,0,0
138.18308,9.7257,832.22361,1343.927181156,0,0,0
140.00468,9.74464,832.00857,1364.2952049152,0,0,0
137.76066,9.7371,832.06329,1341.389322486,0,0,0
139.15907,9.70585,832.27321,1350.6570595595,0,0,0
139.24031,9.70229,831.79333,1350.9498673099,0,0,0
138.94123,9.7469,832.40479,1354.246274687,0,0,0
138.4932,9.74227,832.42778,1349.238147564,0,0,0
139.59723,9.72643,832.46227,1357.7826857889,0,0,0
140.28336,9.74623,832.41735,1367.2338917328,0,0,0
137.60057,9.77485,832.0486,1345.0249316645,0,0,0
140.959,9.71404,832.32282,1369.28136436,0,0,0
140.43636,9.68815,832.28663,1360.568521134,0,0,0
139.92607,9.73647,832.40606,1362.3859827729,0,0,0
139.48943,9.74388,832.4776,1359.1682671884,0,0,0
136.77349,9.73898,832.31728,1332.0342836402,0,0,0
137.85997,9.75383,832.18443,1344.6627111851,0,0,0
136.79475,9.77535,832.22169,1337.2165594125,0,0,0
137.77038,9.7165,832.1987,1338.64589727,0,0,0
138.52837,9.68497,832.43204,1341.6431075989,0,0,0
137.67978,9.73382,832.27257,1340.1501961596,0,0,0
142.05742,9.74153,831.94278,1383.8566186526,0,0,0
138.95682,9.7581,832.23425,1355.954545242,0,0,0
139.58235,9.71991,832.29216,1356.7278795885,0,0,0
139.32038,9.71463,832.30046,1353.4459431594,0,0,0
138.66569,9.74474,832.24,1351.2610959706,0,0,0
138.27414,9.69086,832.0173,1339.9953323604,0,0,0
141.83269,9.76437,832.13099,1384.9068632553,0,0,0
138.09461,9.7735,831.86316,1349.667670835,0,0,0
139.77281,9.73236,831.9332,1360.3193051316,0,0,0
139.04969,9.71596,832.07266,1351.0012260524,0,0,0
138.5636,9.78743,832.13738,1356.181535548,0,0,0
139.40951,9.7556,832.02199,1360.023415756,0,0,0
140.20273,9.69454,832.03348,1359.2009740942,0,0,0
141.3009,9.71561,831.98664,1372.824437049,0,0,0
137.22947,9.75259,832.28918,1338.3427568273,0,0,0
138.31817,9.68046,831.30876,1338.9835119582,0,0,0
135.83354,9.70077,831.61598,1317.6899298258,0,0,0
138.64488,9.62612,831.68049,1334.6122522656,0,0,0
142.65891,9.62093,831.42756,1372.5113869863,0,0,0
140.03069,9.67861,831.68687,1355.3024365409,0,0,0
139.89272,9.66097,831.51442,1351.4993711384,0,0,0
142.80296,9.64587,831.7533,1377.4587877752,0,0,0
141.53382,9.6687,831.85358,1368.448045434,0,0,0
139.95305,9.67013,831.59447,1353.3641873965,0,0,0
140.24474,9.64015,831.63471,1351.980330311,0,0,0
140.41374,9.65267,832.24894,1355.3674956858,0,0,0
139.42105,9.66737,832.48335,1347.8348761385,0,0,0
140.2415,9.67552,832.22531,1356.90943808,0,0,0
139.81361,9.65272,832.05115,1349.5816295192,0,0,0
140.33316,9.63403,832.12524,1351.9738734348,0,0,0
141.2722,9.64683,832.11524,1362.828897126,0,0,0
138.65116,9.6576,832.17293,1339.037442816,0,0,0
139.1532,9.64954,831.97153,1342.764369528,0,0,0
141.89262,9.62559,832.03071,1365.8001841458,0,0,0
139.80895,9.64207,832.38222,1348.0476825265,0,0,0
140.5346,9.72768,832.09842,1367.075617728,0,0,0
136.71452,9.73645,832.11843,1331.114088254,0,0,0
137.97501,9.72055,832.28684,1341.1929834555,0,0,0
138.07933,9.72721,832.13248,1343.1266395693,0,0,0
139.57152,9.75816,832.27449,1361.9612236032,0,0,0
139.24749,9.75179,832.07713,1357.9122805071,0,0,0
139.30575,9.72387,832.01475,1354.5910032525,0,0,0
139.33516,9.75541,832.33943,1359.2716132156,0,0,0
138.88039,9.77435,832.26023,1357.4655399965,0,0,0
138.94548,9.71566,832.17506,1349.9470422168,0,0,0
138.67905,9.8038,831.76267,1359.58167039,0,0,0
134.68253,9.82007,832.01602,1322.5918723771,0,0,0
136.09501,9.82733,832.22063,1337.4505746233,0,0,0
137.2729,9.7946,831.74414,1344.53314634,0,0,0
137.68246,9.81285,832.16165,1351.057327611,0,0,0
137.68226,9.8164,831.73244,1351.544137064,0,0,0
138.32485,9.82145,831.83229,1358.5505980325,0,0,0
135.88967,9.83816,831.821,1336.9043158072,0,0,0
140.613,9.81378,831.83356,1379.94504714,0,0,0
137.06007,9.8214,831.77523,1346.121771498,0,0,0
136.79763,9.84915,832.75672,1347.3403775145,0,0,0
138.74196,9.84159,832.75629,1365.4414861164,0,0,0
135.69137,9.8353,832.8108,1334.565331361,0,0,0
137.96504,9.85274,832.87062,1359.3336682096,0,0,0
137.21995,9.82241,832.79036,1347.8306090795,0,0,0
140.16775,9.79024,832.82996,1372.27591276,0,0,0
138.99792,9.82251,833.2068,1365.3084591792,0,0,0
140.29414,9.82547,832.90937,1378.4558637458,0,0,0
138.49714,9.79766,832.7316,1356.9478886924,0,0,0
138.26786,9.81936,833.29026,1357.7018937696,0,0,0
135.61666,9.82435,832.72649,1332.345533671,0,0,0
137.64142,9.83948,832.77503,1354.3199992616,0,0,0
137.4216,9.85104,832.5798,1353.745678464,0,0,0
137.84959,9.83825,832.44311,1356.1987288175,0,0,0
138.40589,9.80594,832.55467,1357.1998529866,0,0,0
137.228,9.82483,832.40521,1348.24177124,0,0,0
138.22985,9.82834,832.50315,1358.569963949,0,0,0
138.92058,9.81102,832.67454,1362.9525887916,0,0,0
135.51407,9.80125,832.23468,1328.2072785875,0,0,0
137.84772,9.843,832.16761,1356.83510796,0,0,0
136.92564,9.81161,832.76183,1343.4609786804,0,0,0
138.4441,9.84579,832.67113,1363.091535339,0,0,0
138.80751,9.84157,832.64814,1366.0838261907,0,0,0
138.99382,9.8144,832.62898,1364.140947008,0,0,0
138.60515,9.82642,832.75736,1361.992418063,0,0,0
138.88085,9.83748,832.97197,1366.237584258,0,0,0
137.78399,9.84354,832.62855,1356.2822169246,0,0,0
138.09223,9.83754,832.77375,1358.4878363142,0,0,0
136.47259,9.84544,832.70328,1343.6326964896,0,0,0
141.01073,9.81404,832.74437,1383.8849446492,0,0,0
138.93475,9.80546,832.06159,1362.319133735,0,0,0
138.88414,9.81739,832.26299,1363.4797671946,0,0,0
138.55586,9.83123,832.2219,1362.1745275078,0,0,0
136.08104,9.82864,832.54147,1337.4915529856,0,0,0
137.09109,9.82543,832.25363,1346.9789084187,0,0,0
138.78407,9.83463,832.22254,1364.8899783441,0,0,0
137.01183,9.84104,832.26257,1348.3388995032,0,0,0
135.89205,9.82531,832.26981,1335.1815177855,0,0,0
135.529,9.83204,832.18975,1332.52654916,0,0,0
139.83456,9.81912,832.03795,1373.0523247872,0,0,0
137.35084,9.84606,832.27704,1352.3646116904,0,0,0
136.9476,9.83844,832.32559,1347.350745744,0,0,0
136.84293,9.83936,832.43864,1346.4468517248,0,0,0
136.98749,9.82717,832.26895,1346.1993521033,0,0,0
137.06371,9.85211,832.26001,1350.3667479281,0,0,0
138.61254,9.82585,832.3786,1361.986026159,0,0,0
136.39358,9.79673,832.25746,1336.2110769934,0,0,0
137.98103,9.82631,832.22978,1355.8443748993,0,0,0
136.17751,9.8389,832.48441,1339.836903139,0,0,0
137.66146,9.80203,832.36796,1349.3617607638,0,0,0
139.61713,9.80925,832.47228,1369.5393324525,0,0,0
138.2337,9.80862,832.80952,1355.881834494,0,0,0
137.69952,9.81128,832.47505,1351.0085465856,0,0,0
140.84228,9.82319,832.37477,1383.5204764732,0,0,0
135.65265,9.81348,832.50613,1331.224567722,0,0,0
139.57314,9.83359,832.54488,1372.5050337726,0,0,0
138.60662,9.84123,832.54467,1364.0596269426,0,0,0
137.28165,9.82906,832.67177,1349.349574749,0,0,0
135.0018,9.83955,832.81271,1328.35696119,0,0,0
138.92863,9.85903,832.57383,1369.7015310289,0,0,0
136.58809,9.83085,832.273,1342.7770245765,0,0,0
135.36263,9.84218,832.37626,1332.2633697334,0,0,0
137.82378,9.83552,832.51465,1355.5685446656,0,0,0
139.69426,9.82249,832.4627,1372.1454719074,0,0,0
137.8585,9.8254,832.19082,1354.5149059,0,0,0
136.85442,9.84499,832.17485,1347.3303963558,0,0,0
137.80576,9.86048,832.35305,1358.8309403648,0,0,0
138.71002,9.81821,832.47334,1361.8841054642,0,0,0
142.34627,9.80659,832.26853,1395.9315079193,0,0,0
139.25757,9.83638,832.30536,1369.7903763966,0,0,0
138.31478,9.88474,832.21062,1367.2056384572,0,0,0
139.93194,9.90117,832.55212,1385.4899263698,0,0,0
133.90748,9.92512,832.49165,1329.0478078976,0,0,0
137.16266,9.92037,832.15462,1360.7043373842,0,0,0
135.26505,9.88944,832.56809,1337.695596072,0,0,0
136.44946,9.91419,832.47888,1352.7858718374,0,0,0
135.1911,9.921,832.37796,1341.2309031,0,0,0
134.11348,9.92736,832.48101,1331.3927968128,0,0,0
137.50587,9.91209,832.21743,1362.9705589683,0,0,0
134.51596,9.90878,832.13057,1332.8890541288,0,0,0
137.89185,9.82654,833.12015,1354.999779699,0,0,0
137.12809,9.83778,833.19339,1349.0359812402,0,0,0
136.41069,9.85864,833.19232,1344.8238848616,0,0,0
138.47093,9.81972,833.23661,1359.7457607396,0,0,0
141.3587,9.77862,833.21425,1382.293010994,0,0,0
